"series_id","synth_control_type","p_value_<=0.05","p_value_<=0.1","R^2"
1284,F_predictors,0,0,0,630954035
1284,ALL_predictors,0,0,0,633770897
1284,NO_predictors,0,0,0,629758206
1285,T_predictors,0,0,0,879029218
1285,F_predictors,0,0,0,643429058
1285,ALL_predictors,0,0,0,871171865
1285,NO_predictors,0,0,0,255583813
1286,T_predictors,0,0,0,809989382
1286,F_predictors,0,0,0,865858571
1286,ALL_predictors,0,0,0,871095268
1286,NO_predictors,0,0,0,85658895
1287,T_predictors,0,0,0,92282846
1287,F_predictors,0,0,0,934776471
1287,ALL_predictors,0,0,0,936033734
1287,NO_predictors,0,0,0,922390075
1288,T_predictors,0,0,0,909925299
1288,F_predictors,0,0,0,89040951
1288,ALL_predictors,0,0,0,889290993
1288,NO_predictors,0,0,0,840735998
1289,T_predictors,0,0,0,965402197
1289,F_predictors,0,0,0,963241161
1289,ALL_predictors,1,1,0,973867259
1289,NO_predictors,0,0,0,865404663
1290,T_predictors,0,0,0,937452029
1290,F_predictors,0,0,0,937452057
1290,ALL_predictors,0,0,0,937452035
1290,NO_predictors,0,0,0,899630108
1291,T_predictors,0,0,0,920136623
1291,F_predictors,0,0,0,921066657
1291,ALL_predictors,0,0,0,920176689
1291,NO_predictors,0,0,0,920136525
1292,T_predictors,0,0,-5,935633972
1292,F_predictors,0,0,-5,93563283
1292,ALL_predictors,0,0,-5,935634379
1292,NO_predictors,0,0,-5,935777241
1293,T_predictors,0,0,0,972418454
1293,F_predictors,0,0,0,980229714
1293,ALL_predictors,0,0,0,976745419
1293,NO_predictors,0,0,0,96439168
1294,T_predictors,0,0,0,737020644
1294,F_predictors,0,0,0,735963988
1294,ALL_predictors,0,0,0,737969538
1294,NO_predictors,0,0,0,654336121
1295,T_predictors,0,0,0,922537394
1295,F_predictors,0,0,0,894866181
1295,ALL_predictors,0,0,0,938558256
1295,NO_predictors,0,0,0,855447523
1296,T_predictors,0,0,0,99430341
1296,F_predictors,0,0,0,993779339
1296,ALL_predictors,0,0,0,9943672
1296,NO_predictors,0,0,0,992993993
1297,T_predictors,0,0,0,962255457
1297,F_predictors,0,0,0,947505458
1297,ALL_predictors,0,0,0,962226606
1297,NO_predictors,0,1,0,923186743
1298,T_predictors,0,0,0,48295183
1298,F_predictors,0,0,0,720529363
1298,ALL_predictors,0,0,0,720855605
1298,NO_predictors,0,0,0,319365238
1299,T_predictors,0,0,0,974368763
1299,F_predictors,0,0,0,96064345
1299,ALL_predictors,0,0,0,973569985
1299,NO_predictors,0,0,0,974366842
1300,T_predictors,0,0,0,901840277
1300,F_predictors,0,0,0,904720336
1300,ALL_predictors,0,0,0,906819289
1300,NO_predictors,0,1,0,761818193
1301,T_predictors,0,0,0,991642362
1301,F_predictors,0,0,0,985798863
1301,ALL_predictors,0,0,0,990796547
1301,NO_predictors,0,0,0,989599217
1302,T_predictors,0,0,0,914219594
1302,F_predictors,0,0,0,908050345
1302,ALL_predictors,0,0,0,924483582
1302,NO_predictors,0,0,0,893117573
1303,T_predictors,0,0,0,849401854
1303,F_predictors,0,0,0,849401801
1303,ALL_predictors,0,0,0,849401878
1303,NO_predictors,0,0,0,823119653
1304,T_predictors,0,0,0,868712022
1304,F_predictors,0,0,0,869830115
1304,ALL_predictors,0,0,0,850305162
1304,NO_predictors,0,0,0,869829652
1305,T_predictors,0,0,0,801578519
1305,F_predictors,0,0,0,780797766
1305,ALL_predictors,0,0,0,803814635
1305,NO_predictors,0,0,0,781435964
1306,T_predictors,0,0,0,982472943
1306,F_predictors,0,0,0,39045264
1306,ALL_predictors,0,0,0,982316096
1306,NO_predictors,0,0,0,807132107
1307,T_predictors,0,0,0,925722321
1307,F_predictors,0,0,0,930802587
1307,ALL_predictors,0,0,0,933461732
1307,NO_predictors,0,0,0,870339587
1308,T_predictors,0,0,0,875487321
1308,F_predictors,0,0,NA
1308,ALL_predictors,0,0,0,875373706
1308,NO_predictors,0,0,0,875485248
1309,T_predictors,0,0,0,906368163
1309,F_predictors,0,0,0,853904048
1309,ALL_predictors,0,0,0,901723249
1309,NO_predictors,0,0,0,767725374
1310,T_predictors,0,0,0,777848535
1310,F_predictors,0,0,0,777848581
1310,ALL_predictors,0,0,0,777848168
1310,NO_predictors,0,0,0,736642271
1311,T_predictors,0,1,0,979696127
1311,F_predictors,0,0,0,996951063
1311,ALL_predictors,0,0,0,996951394
1311,NO_predictors,1,1,0,973642727
1312,T_predictors,0,0,0,318906868
1312,F_predictors,0,0,0,433972768
1312,ALL_predictors,0,0,0,480780118
1312,NO_predictors,0,0,0,315412929
1313,T_predictors,0,0,0,967898056
1313,F_predictors,0,0,0,967898777
1313,ALL_predictors,0,0,0,967898792
1313,NO_predictors,0,0,0,967898809
1314,T_predictors,1,1,0,991148325
1314,F_predictors,1,1,0,981411171
1314,ALL_predictors,1,1,0,99115005
1314,NO_predictors,1,1,0,986398671
1315,T_predictors,0,1,0,962102844
1315,F_predictors,1,1,0,96212103
1315,ALL_predictors,1,1,0,962121041
1315,NO_predictors,1,1,0,962121051
1316,T_predictors,0,0,0,90095377
1316,F_predictors,0,0,0,902881716
1316,ALL_predictors,0,0,0,902642281
1316,NO_predictors,0,0,0,882982062
1317,T_predictors,0,0,0,983933774
1317,F_predictors,0,0,0,980302157
1317,ALL_predictors,0,0,0,983984469
1317,NO_predictors,0,0,0,983933777
1318,T_predictors,0,0,NA
1318,F_predictors,0,0,0,97254422
1318,ALL_predictors,0,0,0,975532995
1318,NO_predictors,0,0,0,960768271
1319,T_predictors,0,0,0,960540403
1319,F_predictors,1,1,0,960571899
1319,ALL_predictors,1,1,0,961980161
1319,NO_predictors,0,0,0,943392424
1320,T_predictors,0,0,0,899355656
1320,F_predictors,0,0,NA
1320,ALL_predictors,0,0,0,910213586
1320,NO_predictors,0,0,0,858259477
1321,T_predictors,0,1,0,894950877
1321,F_predictors,0,0,0,894950941
1321,ALL_predictors,0,1,0,894950952
1321,NO_predictors,0,0,NA
1322,T_predictors,0,0,0,982657052
1322,F_predictors,0,0,0,982871882
1322,ALL_predictors,0,0,0,982871835
1322,NO_predictors,0,0,0,982657052
1323,T_predictors,0,0,0,747375744
1323,F_predictors,1,1,0,748912641
1323,ALL_predictors,0,0,0,748912852
1323,NO_predictors,0,0,0,724489687
1324,T_predictors,0,0,0,967481655
1324,F_predictors,0,0,0,966407998
1324,ALL_predictors,0,0,0,966509309
1324,NO_predictors,0,0,0,953965248
1325,T_predictors,1,1,0,973757457
1325,F_predictors,0,0,0,913441796
1325,ALL_predictors,1,1,0,973841913
1325,NO_predictors,0,0,0,700127684
1326,T_predictors,0,0,NA
1326,F_predictors,0,0,0,801159439
1326,ALL_predictors,0,0,0,861947239
1326,NO_predictors,0,0,0,556522233
1327,T_predictors,0,0,0,905920363
1327,F_predictors,0,0,0,907037257
1327,ALL_predictors,0,0,0,906633545
1327,NO_predictors,0,0,0,864564916
1328,T_predictors,0,0,0,341178634
1328,F_predictors,0,0,0,30058404
1328,ALL_predictors,0,0,0,377312929
1328,NO_predictors,0,0,0,302738269
1329,T_predictors,0,0,0,966601018
1329,F_predictors,0,0,NA
1329,ALL_predictors,0,0,0,966447545
1329,NO_predictors,0,0,0,687331309
1330,T_predictors,0,0,0,735774069
1330,F_predictors,0,0,0,541122251
1330,ALL_predictors,0,0,0,762080546
1330,NO_predictors,0,0,0,012884096
1331,T_predictors,0,0,0,93128285
1331,F_predictors,0,0,0,899704479
1331,ALL_predictors,0,0,0,929561771
1331,NO_predictors,0,0,0,896946541
1332,T_predictors,1,1,0,968137695
1332,F_predictors,0,0,0,968918959
1332,ALL_predictors,0,0,0,978381161
1332,NO_predictors,0,0,0,93689779
1333,T_predictors,0,0,0,951159828
1333,F_predictors,0,0,0,770820838
1333,ALL_predictors,0,0,0,947778507
1333,NO_predictors,0,0,0,839898216
1334,T_predictors,0,0,0,8787271
1334,F_predictors,0,0,0,711923665
1334,ALL_predictors,0,0,0,873788514
1334,NO_predictors,0,0,0,843791258
1335,T_predictors,0,0,0,915081708
1335,F_predictors,0,0,0,929732365
1335,ALL_predictors,0,0,0,947267309
1335,NO_predictors,0,0,0,922895767
1336,T_predictors,0,0,0,991531024
1336,F_predictors,0,0,0,992069157
1336,ALL_predictors,0,0,0,992111636
1336,NO_predictors,0,0,0,96187575
1337,T_predictors,0,0,0,87536232
1337,F_predictors,0,0,0,94028108
1337,ALL_predictors,0,0,0,940173012
1337,NO_predictors,0,0,0,909238302
1338,T_predictors,0,0,0,635326136
1338,F_predictors,0,0,0,553224738
1338,ALL_predictors,0,0,0,657998274
1338,NO_predictors,0,0,0,553215095
1339,T_predictors,0,1,0,759862903
1339,F_predictors,0,1,-0,089560058
1339,ALL_predictors,0,1,0,760827687
1339,NO_predictors,0,1,0,715908808
1340,T_predictors,0,0,0,896196542
1340,F_predictors,0,0,0,981621642
1340,ALL_predictors,0,0,0,98292328
1340,NO_predictors,0,0,0,894229505
1341,T_predictors,0,0,0,761625908
1341,F_predictors,0,0,0,733970197
1341,ALL_predictors,0,0,0,773631524
1341,NO_predictors,0,0,0,311134402
1342,T_predictors,0,0,0,990571128
1342,F_predictors,0,0,0,990571064
1342,ALL_predictors,0,0,0,990571166
1342,NO_predictors,0,0,0,989854011
1343,T_predictors,0,0,0,956662523
1343,F_predictors,0,0,0,954631237
1343,ALL_predictors,0,0,0,95666247
1343,NO_predictors,0,0,0,953924436
1344,T_predictors,0,1,0,98527795
1344,F_predictors,0,0,0,866413995
1344,ALL_predictors,0,0,0,990952283
1344,NO_predictors,0,0,0,755587367
1345,T_predictors,0,0,0,871925095
1345,F_predictors,0,0,0,872962992
1345,ALL_predictors,0,0,0,871925442
1345,NO_predictors,0,0,0,871925368
1346,T_predictors,0,0,0,953753215
1346,F_predictors,0,0,0,922780502
1346,ALL_predictors,0,0,0,953645088
1346,NO_predictors,0,0,0,930808329
1347,T_predictors,0,0,0,889660104
1347,F_predictors,0,0,0,890532672
1347,ALL_predictors,0,0,0,891115977
1347,NO_predictors,0,0,0,798310746
1348,T_predictors,0,0,0,894426399
1348,F_predictors,0,0,0,859821217
1348,ALL_predictors,0,0,0,891939171
1348,NO_predictors,0,0,0,848624581
1349,T_predictors,0,0,0,96588282
1349,F_predictors,0,0,0,853931566
1349,ALL_predictors,0,0,0,967552337
1349,NO_predictors,0,0,0,860158721
1350,T_predictors,0,0,0,963899063
1350,F_predictors,0,0,0,663247642
1350,ALL_predictors,0,0,0,958269681
1350,NO_predictors,0,0,0,964685288
1351,T_predictors,1,1,0,907009703
1351,F_predictors,1,1,0,907428121
1351,ALL_predictors,1,1,0,907428394
1351,NO_predictors,1,1,0,906985888
1352,T_predictors,1,1,0,798810828
1352,F_predictors,0,0,0,808421204
1352,ALL_predictors,0,0,0,809457189
1352,NO_predictors,0,0,0,637590264
1353,T_predictors,0,0,0,8841522
1353,F_predictors,0,0,0,876374989
1353,ALL_predictors,0,0,0,864097672
1353,NO_predictors,0,0,0,853213268
1354,T_predictors,0,0,0,616686034
1354,F_predictors,0,0,0,614488285
1354,ALL_predictors,0,0,0,616687927
1354,NO_predictors,0,0,0,263863375
1355,T_predictors,0,1,0,984285682
1355,F_predictors,0,0,0,971906946
1355,ALL_predictors,0,0,0,983649883
1355,NO_predictors,0,0,0,975855837
1356,T_predictors,0,0,-0,13244062
1356,F_predictors,0,0,-0,098026529
1356,ALL_predictors,0,0,-0,065220753
1356,NO_predictors,0,0,-0,97634224
1357,T_predictors,0,0,0,984784177
1357,F_predictors,0,0,0,979848405
1357,ALL_predictors,0,0,0,990489527
1357,NO_predictors,0,0,0,982781353
1358,T_predictors,0,0,0,99863611
1358,F_predictors,0,0,0,998276053
1358,ALL_predictors,0,0,0,998490458
1358,NO_predictors,0,0,0,998389321
1359,T_predictors,0,0,0,937177629
1359,F_predictors,0,0,0,906072553
1359,ALL_predictors,0,0,0,930526696
1359,NO_predictors,0,0,0,764919122
1360,T_predictors,0,0,0,681494196
1360,F_predictors,0,0,0,691393874
1360,ALL_predictors,0,0,0,699311521
1360,NO_predictors,0,0,0,567366373
1361,T_predictors,0,0,0,884696364
1361,F_predictors,0,0,0,907980437
1361,ALL_predictors,1,1,0,898912189
1361,NO_predictors,0,0,0,877639859
1362,T_predictors,0,0,0,435737081
1362,F_predictors,0,0,0,435737081
1362,ALL_predictors,0,0,0,453259541
1362,NO_predictors,0,0,0,435736566
1363,T_predictors,0,0,0,965633312
1363,F_predictors,0,0,0,96144075
1363,ALL_predictors,0,0,0,965633513
1363,NO_predictors,0,0,0,8042998
1364,T_predictors,0,0,0,989518889
1364,F_predictors,0,0,0,931319624
1364,ALL_predictors,0,0,0,989518507
1364,NO_predictors,0,0,0,87813958
1365,T_predictors,0,0,0,788910752
1365,F_predictors,0,0,0,730097444
1365,ALL_predictors,0,0,0,791429515
1365,NO_predictors,0,0,0,808817773
1366,T_predictors,0,0,0,879645659
1366,F_predictors,0,0,0,874182203
1366,ALL_predictors,0,0,0,88834908
1366,NO_predictors,0,0,0,845019815
1367,T_predictors,1,1,0,973646396
1367,F_predictors,0,1,0,968307752
1367,ALL_predictors,1,1,0,974615222
1367,NO_predictors,0,0,0,634969358
1368,T_predictors,0,0,0,976008085
1368,F_predictors,0,0,0,972833808
1368,ALL_predictors,0,0,0,97602113
1368,NO_predictors,0,1,0,953135803
1369,T_predictors,0,0,0,953112598
1369,F_predictors,0,0,NA
1369,ALL_predictors,0,0,0,957907833
1369,NO_predictors,0,0,0,942246115
1370,T_predictors,0,0,0,90614938
1370,F_predictors,0,0,0,901045183
1370,ALL_predictors,0,0,0,922475708
1370,NO_predictors,0,0,0,745280468
1371,T_predictors,0,0,0,991322311
1371,F_predictors,0,0,0,982436434
1371,ALL_predictors,0,0,0,990996403
1371,NO_predictors,0,1,0,968179602
1372,T_predictors,0,0,0,961148152
1372,F_predictors,0,0,0,938271734
1372,ALL_predictors,0,0,0,960643076
1372,NO_predictors,0,0,0,860110412
1373,T_predictors,0,1,0,963531308
1373,F_predictors,0,1,0,974635175
1373,ALL_predictors,1,1,0,974902419
1373,NO_predictors,0,0,0,673778805
1374,T_predictors,1,1,0,984969019
1374,F_predictors,1,1,0,985372986
1374,ALL_predictors,1,1,0,985728463
1374,NO_predictors,1,1,0,982575212
1375,T_predictors,0,0,0,927337656
1375,F_predictors,0,0,0,935452742
1375,ALL_predictors,0,0,0,944632247
1375,NO_predictors,0,0,0,93546575
1376,T_predictors,1,1,0,888415135
1376,F_predictors,1,1,0,858447466
1376,ALL_predictors,1,1,0,954316691
1376,NO_predictors,1,1,0,692906914
1377,T_predictors,0,0,0,124810051
1377,F_predictors,0,0,0,05948066
1377,ALL_predictors,0,0,0,126626953
1377,NO_predictors,0,0,0,05948172
1378,T_predictors,0,0,0,814841217
1378,F_predictors,0,0,0,812188942
1378,ALL_predictors,0,0,0,822514245
1378,NO_predictors,0,0,0,642771428
1379,T_predictors,0,0,0,933775905
1379,F_predictors,0,0,0,925263524
1379,ALL_predictors,0,0,0,938721885
1379,NO_predictors,0,0,0,862721765
1380,T_predictors,0,0,0,649686233
1380,F_predictors,0,0,0,568630234
1380,ALL_predictors,0,0,0,673419301
1380,NO_predictors,0,0,0,208876261
1381,T_predictors,0,0,0,988217134
1381,F_predictors,0,0,0,990257803
1381,ALL_predictors,0,0,0,987772234
1381,NO_predictors,0,0,0,989691536
1382,T_predictors,0,0,0,961093966
1382,F_predictors,0,0,0,970692638
1382,ALL_predictors,0,0,0,969847523
1382,NO_predictors,0,0,0,936349336
1383,T_predictors,0,0,0,963421859
1383,F_predictors,0,0,0,975222217
1383,ALL_predictors,0,0,0,972272438
1383,NO_predictors,0,0,0,936130623
1384,T_predictors,0,0,0,869665473
1384,F_predictors,0,0,0,869665508
1384,ALL_predictors,0,0,0,869735335
1384,NO_predictors,0,0,0,869664792
1385,T_predictors,0,0,0,806502419
1385,F_predictors,0,0,0,924561891
1385,ALL_predictors,0,0,0,889307966
1385,NO_predictors,0,0,0,842897718
1386,T_predictors,0,0,0,76761631
1386,F_predictors,0,0,0,837052065
1386,ALL_predictors,0,0,NA
1386,NO_predictors,0,0,0,798800058
1387,T_predictors,0,0,0,859886595
1387,F_predictors,0,0,0,851631628
1387,ALL_predictors,0,0,0,859838809
1387,NO_predictors,0,0,0,851631715
1388,T_predictors,0,0,0,048872887
1388,F_predictors,0,0,0,048872734
1388,ALL_predictors,0,0,0,048872692
1388,NO_predictors,0,0,0,04887255
1389,T_predictors,0,0,0,856945749
1389,F_predictors,0,0,0,724054254
1389,ALL_predictors,0,0,0,861062772
1389,NO_predictors,0,0,NA
1390,T_predictors,0,0,0,951247415
1390,F_predictors,0,0,0,95178086
1390,ALL_predictors,1,1,0,952523719
1390,NO_predictors,0,1,0,951780833
1391,T_predictors,0,0,0,933304022
1391,F_predictors,0,0,0,707393083
1391,ALL_predictors,0,0,0,934578043
1391,NO_predictors,0,0,0,861442352
1392,T_predictors,0,0,0,986917466
1392,F_predictors,0,0,0,983156251
1392,ALL_predictors,0,0,0,987751906
1392,NO_predictors,0,0,0,983579202
1393,T_predictors,0,0,NA
1393,F_predictors,0,0,0,992522517
1393,ALL_predictors,0,0,NA
1393,NO_predictors,0,0,0,99358622
1394,T_predictors,0,0,0,995895233
1394,F_predictors,0,0,0,929326055
1394,ALL_predictors,0,0,0,995893547
1394,NO_predictors,0,0,0,974883859
1395,T_predictors,0,0,0,951159499
1395,F_predictors,0,0,0,931036667
1395,ALL_predictors,0,0,0,964811755
1395,NO_predictors,0,0,0,942811716
1396,T_predictors,0,0,0,987325961
1396,F_predictors,0,0,0,986125413
1396,ALL_predictors,0,0,0,987325986
1396,NO_predictors,0,0,0,985463741
1397,T_predictors,0,0,0,851626593
1397,F_predictors,0,1,0,851626837
1397,ALL_predictors,0,1,0,851625534
1397,NO_predictors,0,0,0,804411255
1398,T_predictors,0,0,0,934196717
1398,F_predictors,0,0,0,939452128
1398,ALL_predictors,0,0,0,939725021
1398,NO_predictors,0,0,0,802043969
1399,T_predictors,0,0,0,733397709
1399,F_predictors,0,0,0,646816889
1399,ALL_predictors,0,0,0,683206562
1399,NO_predictors,0,0,0,70858167
1400,T_predictors,0,0,0,949370632
1400,F_predictors,0,0,0,945506893
1400,ALL_predictors,0,0,0,949371051
1400,NO_predictors,0,0,0,946505323
1401,T_predictors,0,0,0,860759148
1401,F_predictors,0,1,0,861413091
1401,ALL_predictors,0,1,0,863663534
1401,NO_predictors,0,0,0,858865918
1402,T_predictors,0,0,0,990978993
1402,F_predictors,0,0,0,978866926
1402,ALL_predictors,0,0,0,989605032
1402,NO_predictors,0,0,0,773358704
1403,T_predictors,0,0,0,991236772
1403,F_predictors,0,0,0,991060103
1403,ALL_predictors,0,0,0,990831391
1403,NO_predictors,0,0,0,988067669
1404,T_predictors,0,0,0,621862164
1404,F_predictors,0,0,0,621862016
1404,ALL_predictors,0,0,0,621862144
1404,NO_predictors,0,0,0,62185681
1405,T_predictors,0,0,0,823406328
1405,F_predictors,0,0,0,664924318
1405,ALL_predictors,0,0,0,882473613
1405,NO_predictors,0,0,0,705567611
1406,T_predictors,0,0,0,993942168
1406,F_predictors,0,0,0,994174816
1406,ALL_predictors,0,0,0,99394196
1406,NO_predictors,0,0,0,994175331
1407,T_predictors,0,1,0,958633987
1407,F_predictors,0,0,0,958633521
1407,ALL_predictors,1,1,0,958632749
1407,NO_predictors,0,0,0,757773878
1408,T_predictors,0,0,0,971631701
1408,F_predictors,0,0,0,921580816
1408,ALL_predictors,0,0,0,974438065
1408,NO_predictors,0,0,0,816352965
1409,T_predictors,0,0,0,987976268
1409,F_predictors,0,0,0,986182273
1409,ALL_predictors,0,0,0,989199477
1409,NO_predictors,0,0,0,973410835
1410,T_predictors,0,0,0,996569856
1410,F_predictors,0,0,0,996578528
1410,ALL_predictors,0,1,0,9967808
1410,NO_predictors,0,0,0,996561609
1411,T_predictors,0,0,0,890190321
1411,F_predictors,0,0,0,819182451
1411,ALL_predictors,0,0,0,890190403
1411,NO_predictors,0,0,0,731786456
1412,T_predictors,0,0,0,976483684
1412,F_predictors,0,0,0,954554479
1412,ALL_predictors,0,0,0,976472013
1412,NO_predictors,0,0,0,975407976
1413,T_predictors,0,0,0,880483099
1413,F_predictors,0,0,0,877909009
1413,ALL_predictors,0,0,0,879446132
1413,NO_predictors,0,0,0,845770763
1414,T_predictors,0,0,0,974683978
1414,F_predictors,0,0,0,974683526
1414,ALL_predictors,0,0,0,974683947
1414,NO_predictors,0,0,0,967974302
1415,T_predictors,0,0,0,937753081
1415,F_predictors,0,0,NA
1415,ALL_predictors,0,0,0,937753423
1415,NO_predictors,0,0,0,924529011
1416,T_predictors,0,0,0,969022836
1416,F_predictors,0,0,NA
1416,ALL_predictors,0,0,NA
1416,NO_predictors,0,0,0,968213767
1417,T_predictors,0,1,0,980838382
1417,F_predictors,1,1,0,977606902
1417,ALL_predictors,0,0,0,97949111
1417,NO_predictors,0,1,0,976659688
1418,T_predictors,0,0,0,955570092
1418,F_predictors,0,0,0,942786969
1418,ALL_predictors,0,0,0,957957857
1418,NO_predictors,0,0,0,921240377
1419,T_predictors,0,0,0,990257523
1419,F_predictors,0,0,0,960907571
1419,ALL_predictors,0,0,0,989873148
1419,NO_predictors,0,0,0,971378631
1420,T_predictors,0,1,0,987201342
1420,F_predictors,0,0,0,961263871
1420,ALL_predictors,1,1,0,982445176
1420,NO_predictors,0,0,0,851415492
1421,T_predictors,0,0,0,954932036
1421,F_predictors,0,0,0,983112036
1421,ALL_predictors,0,0,0,983976622
1421,NO_predictors,0,0,0,926445227
1422,T_predictors,0,0,0,860248033
1422,F_predictors,0,0,0,860248101
1422,ALL_predictors,0,0,0,860248083
1422,NO_predictors,0,0,0,858427416
1423,T_predictors,0,0,0,969782897
1423,F_predictors,0,0,0,949101094
1423,ALL_predictors,0,0,0,957191256
1423,NO_predictors,0,0,0,929894625
1424,T_predictors,1,1,0,949600639
1424,F_predictors,0,0,0,979066634
1424,ALL_predictors,0,0,0,979782053
1424,NO_predictors,0,0,0,937521436
1425,T_predictors,0,0,0,881747383
1425,F_predictors,0,0,0,855647139
1425,ALL_predictors,0,0,0,881194814
1425,NO_predictors,0,0,0,625877128
1426,T_predictors,0,0,0,710851297
1426,F_predictors,0,0,0,728568708
1426,ALL_predictors,0,0,0,805524536
1426,NO_predictors,0,0,0,583646579
1427,T_predictors,0,0,0,923493114
1427,F_predictors,0,0,0,905028518
1427,ALL_predictors,0,0,0,920850593
1427,NO_predictors,0,0,0,904803506
1428,T_predictors,0,0,0,81552376
1428,F_predictors,0,0,0,782062792
1428,ALL_predictors,0,0,0,807704773
1428,NO_predictors,0,0,0,633245709
1429,T_predictors,0,0,0,68012457
1429,F_predictors,0,0,0,475041839
1429,ALL_predictors,0,0,0,673501039
1429,NO_predictors,0,0,0,602349133
1430,T_predictors,0,0,0,722963422
1430,F_predictors,0,0,0,79425325
1430,ALL_predictors,0,0,0,793262415
1430,NO_predictors,0,0,0,792052455
1431,T_predictors,0,0,0,836415534
1431,F_predictors,0,0,0,727613803
1431,ALL_predictors,0,0,0,847710826
1431,NO_predictors,0,0,0,821993997
1432,T_predictors,0,0,0,900361259
1432,F_predictors,0,0,0,89725117
1432,ALL_predictors,0,0,0,900360448
1432,NO_predictors,0,0,0,526119233
1433,T_predictors,0,0,0,771784402
1433,F_predictors,0,0,0,77539449
